q_ch4,q_co2,q_gas,q_h2
1779.652008,934.4976918,2863.122709,0.052915756
1781.449284,935.6993796,2866.277015,0.052979561
1783.111203,936.8103886,2869.193554,0.053032472
1784.699988,937.8652381,2871.974082,0.053078992
1788.207184,940.0713296,2877.98317,0.053181215
1786.102185,938.8528559,2874.487633,0.053118515
1790.925695,941.8211851,2882.68284,0.053267284
1790.434109,941.5454719,2881.875841,0.053266639
1794.185807,943.8247835,2888.219007,0.053403669
1795.760386,944.7624207,2890.86126,0.053489873
1799.843926,947.2037677,2897.723775,0.053667029
1800.287135,947.4095082,2898.406371,0.053753672
1805.841483,950.7033253,2907.712243,0.054012287
1808.54276,952.2440961,2912.173741,0.05420548
1815.362642,956.2753825,2923.585923,0.054541383
1815.764526,956.3790407,2924.117747,0.05470181
1824.996901,961.8522433,2939.583183,0.055143276
1827.172726,963.0149102,2943.094263,0.055383885
1835.840025,968.131183,2957.589569,0.055830505
1839.790562,970.365285,2964.093545,0.056140073
1847.352459,974.804519,2976.713919,0.05656291
1853.172248,978.1828155,2986.386455,0.056932069
1859.975019,982.1680538,2997.730656,0.057326728
1864.609641,984.8323838,3005.40583,0.057644892
1872.895834,989.7487232,3019.288427,0.058061343
1873.384245,989.8912616,3019.95201,0.058216762
1882.78679,995.5222672,3035.759404,0.058626434
1882.627135,995.2977958,3035.355614,0.058713305
1890.568081,1000.068034,3048.720699,0.059025848
1889.228193,999.1500227,3046.346725,0.059020238
1895.816348,1003.126016,3057.454064,0.059232126
1892.708426,1001.15626,3052.115308,0.059109491
1898.104612,1004.439811,3061.241192,0.059219349
1892.623653,1001.051926,3051.91632,0.058955981
1897.041325,1003.778218,3059.427421,0.05896625
1888.659766,998.6546999,3045.227786,0.058543943
1892.301488,1000.951466,3051.471451,0.058459395
1880.686357,993.8953948,3031.839594,0.057869955
1883.680104,995.8416931,3037.033537,0.057697833
1868.828167,986.8580863,3011.970807,0.056949647
1871.161943,988.4441834,3016.092186,0.05669773
1853.361419,977.7180385,2986.095468,0.055811226
1854.990953,978.9155406,2989.067832,0.055487174
1834.400281,966.5551348,2954.416768,0.054478835
1835.017078,967.1772107,2955.719142,0.054082877
1812.476383,953.70881,2917.849754,0.052990152
1811.738678,953.5503842,2916.906829,0.052523141
1787.646062,939.2272469,2876.503341,0.051370536
1785.516224,938.2712027,2873.257192,0.050842326
1760.115598,923.2551742,2830.745612,0.049645011
1756.435173,921.4181519,2824.941455,0.04905298
1729.771662,905.7536674,2780.415218,0.047812504
1724.464461,903.0009489,2771.935842,0.047157627
1696.775958,886.8377364,2725.801943,0.04589017
1690.126892,883.3332474,2715.118953,0.045197454
1662.086189,867.0527516,2668.485977,0.043946456
1654.928461,863.2610961,2656.964435,0.043269057
1627.607679,847.46051,2611.588804,0.042091473
1620.902458,843.9151268,2600.801382,0.041478141
1595.311661,829.1521219,2558.333476,0.040416501
1589.871778,826.2987456,2549.604992,0.039905748
1566.859073,813.0283278,2511.417387,0.039000881
1557.64793,807.8593783,2496.281539,0.038494788
1550.318639,803.7571846,2484.248943,0.038094288
1538.250399,796.8156348,2464.239138,0.037642629
1533.221325,793.9559225,2455.935104,0.037432653
1527.582403,790.6870929,2446.558391,0.037279388
1522.729068,787.827158,2438.43898,0.037217361
1522.287221,787.50737,2437.637363,0.037333742
1522.134848,787.3184941,2437.278346,0.037524847
1530.434142,792.0545025,2451.000355,0.03798861
1525.543748,789.0290619,2442.668055,0.038182753
1536.249415,795.1236226,2460.35311,0.038819406
1541.163596,797.8165193,2468.360894,0.039358209
1551.437447,803.6502294,2485.316065,0.04007708
1560.858403,808.9858418,2500.848733,0.040813703
1574.892578,817.0476683,2524.105732,0.041707605
1585.171514,822.9074408,2541.091929,0.042534375
1603.409012,833.4914687,2571.425111,0.043603457
1614.551178,839.901841,2589.897633,0.044503464
1634.021957,851.2852428,2622.366899,0.04565189
1645.20591,857.7774697,2640.967706,0.046581845
1668.620902,871.6091122,2680.15975,0.047866261
1678.62529,877.4784679,2696.862047,0.048767136
1702.359489,891.6272767,2736.71931,0.050060882
1711.987392,897.3634221,2752.883523,0.050926098
1735.361907,911.4363407,2792.278199,0.052177577
1743.77386,916.5390867,2806.495248,0.05294718
1765.816222,929.9485666,2843.78671,0.054088958
1772.459613,934.0748362,2855.114971,0.054710456
1792.185015,946.2014547,2888.616728,0.05568329
1797.254147,949.4409144,2897.355518,0.056149161
1813.931977,959.7928912,2925.783072,0.056928576
1818.274218,962.6223607,2933.325526,0.057275381
1831.355849,970.8127372,2955.696078,0.057853744
1835.93115,973.7918516,2963.640458,0.058121126
1844.450556,979.189149,2978.275084,0.058471579
1850.813743,983.2589291,2989.245966,0.058713304
1856.042014,986.6188423,2998.276742,0.058880622
1860.604877,989.5522458,3006.159163,0.058991206
1862.835025,991.0244966,3010.052187,0.058995836
1868.229227,994.4277813,3019.302583,0.059073166
1869.707467,995.3868919,3021.865289,0.059004771
1871.987475,996.809147,3025.757986,0.058945916
1872.767305,997.271519,3027.063975,0.058830073
1874.016169,997.9906064,3029.133058,0.05872468
1874.326031,998.0975721,3029.571187,0.05859
1875.002404,998.4015879,3030.601882,0.058470201
1876.903901,999.4379308,3033.690757,0.058394312
1873.749978,997.3219924,3028.149579,0.05816906
1876.814364,999.0285974,3033.165965,0.058146145
1874.424673,997.3469576,3028.885017,0.057964682
1876.695817,998.5280826,3032.514844,0.057938265
1874.968951,997.2265444,3029.330513,0.057798464
1878.383557,999.0921713,3034.882373,0.057824866
1872.473832,995.1928563,3024.568468,0.057568847
1878.252709,998.5122439,3034.134881,0.057672727
1871.579807,994.1557564,3022.537791,0.057391418
1877.238742,997.4197498,3031.919874,0.05748245
1869.534471,992.4588402,3018.602714,0.057156427
1874.960527,995.6120584,3027.623506,0.057221739
1866.003856,989.9244358,3012.225186,0.056835398
1871.137736,992.9412167,3020.795377,0.056861384
1860.206971,986.0970147,3002.104866,0.056377992
1864.696774,988.7727969,3009.639365,0.056336298
1851.882197,980.8420495,2987.82494,0.055744624
1855.249244,982.8859813,2993.51456,0.055613345
1840.53422,973.859925,2968.549124,0.054916161
1842.846447,975.3055601,2972.500527,0.054706274
1826.425564,965.2992265,2944.709223,0.053923803
1827.873614,966.2538934,2947.235666,0.053656259
1810.081154,955.4684698,2917.181162,0.052815654
1810.863686,956.0463651,2918.61156,0.052512402
1792.091575,944.7193151,2886.955393,0.051641239
1792.46101,945.0696541,2887.712068,0.051323776
1772.964306,933.3555069,2854.884728,0.050442619
1774.055654,934.1656289,2856.88438,0.050154206
1752.35988,921.1710991,2820.39513,0.049230096
1752.877921,921.6508399,2821.444357,0.048938495
1733.675713,910.2243342,2789.225218,0.048104043
1802.359619,952.1833713,2905.602418,0.049703672
1715.708135,899.8904918,2759.452107,0.047028154
1709.369533,896.2311132,2748.933735,0.046574681
1696.258668,888.5570869,2727.06664,0.045945905
1689.035287,884.4535525,2715.149452,0.045486118
1676.690379,877.3050953,2694.639801,0.044894372
1667.994797,872.3701319,2680.298056,0.044401081
1657.02394,866.1020994,2662.159188,0.043843331
1647.105311,860.4902423,2645.817326,0.043307206
1634.361352,853.2176076,2624.754289,0.042690929
1623.686895,847.1994091,2607.188244,0.042126124
1613.703305,841.604552,2590.794139,0.041582008
1600.099924,833.8569267,2568.324501,0.040954615
1590.977589,828.757029,2553.356496,0.040457224
1581.199423,823.2446927,2537.263753,0.039961988
1571.704157,817.8616735,2521.604382,0.03949656
1564.459283,813.7602043,2509.662019,0.039114202
1556.31436,809.0673175,2496.149568,0.038740811
1551.38339,806.2035269,2487.944975,0.038484392
1549.034589,804.7896546,2483.984393,0.038334515
1544.192793,801.8265975,2475.769079,0.038171252
1545.494254,802.4026579,2477.745355,0.038212761
1546.68543,802.8391055,2479.458643,0.038307037
1549.780453,804.3254781,2484.281065,0.038504116
1554.015817,806.4220422,2490.946045,0.038783125
1560.439263,809.7582879,2501.218863,0.039166679
1566.933874,813.1001989,2511.572387,0.039596642
1574.005308,816.7586483,2522.865999,0.040078992
1583.935138,822.0967096,2538.935497,0.040665123
1593.061024,826.9660995,2553.665172,0.041255336
1603.732806,832.7630412,2570.997496,0.041905374
1614.091352,838.3960001,2587.827038,0.042563789
1625.264555,844.5369099,2606.047853,0.043257974
1636.39551,850.6825313,2624.228528,0.043963605
1648.011259,857.1487792,2643.256068,0.044693033
1659.542623,863.601193,2662.179561,0.045429
1671.269191,870.2089679,2681.471212,0.046177075
1683.298684,877.039505,2701.315231,0.046938377
1694.884067,883.6481321,2720.457771,0.047690176
1705.843209,889.9247167,2738.591432,0.048425136
1718.240723,897.107955,2759.191449,0.049200093
1729.441847,903.61982,2777.825803,0.049937995
1741.040465,910.4155947,2797.176267,0.050682133
1751.958844,916.8473517,2815.427547,0.051398826
1763.122255,923.4725884,2834.139421,0.052112504
1773.353943,929.5794604,2851.325368,0.052786033
1783.930929,935.9375701,2869.138158,0.053455706
1793.455735,941.696736,2885.213744,0.054079389
1803.399494,947.7438953,2902.032325,0.054701659
1812.412989,953.2546533,2917.307871,0.055281842
1821.736526,958.978205,2933.132796,0.055856802
1830.373724,964.3040596,2947.817219,0.056394376
1838.968523,969.6202803,2962.44649,0.056911886
1847.116397,974.6771092,2976.332584,0.057393586
1846.136062,974.1495231,2974.747107,0.057564401
1869.971949,988.8454255,3015.264708,0.058477999
1861.147223,983.5256849,3000.391846,0.058333857
1880.021638,995.2084797,3032.522515,0.059016578
1874.18645,991.720737,3022.719813,0.058880902
1884.654413,998.2493728,3040.591034,0.059213888
1885.902793,999.1116578,3042.810227,0.059215359
1889.696203,1001.531089,3049.342508,0.059257832
1891.423614,1002.668082,3052.354082,0.059200661
1890.955777,1002.434803,3051.616767,0.059044835
1892.868343,1003.65249,3054.907785,0.058938484
1888.415,1000.925273,3047.357814,0.058615466
1890.965428,1002.494768,3051.689385,0.058497889
1885.5084,999.109172,3042.391799,0.058127639
1887.785692,1000.465785,3046.212394,0.057996932
1881.160836,996.3191891,3034.886653,0.057598336
1884.081551,998.030604,3039.756895,0.057499734
1876.091387,993.0144845,3026.081181,0.057076797
1880.122524,995.3832555,3032.810265,0.05702762
1870.612309,989.4233156,3016.54366,0.056574762
1875.809117,992.5006275,3025.243562,0.056571736
1864.768782,985.6107889,3006.390006,0.056082077
1870.8607,989.2449717,3016.616822,0.056107958
1858.408717,981.5144505,2995.394564,0.055575475
1864.953498,985.4445861,3006.408972,0.055605444
1851.111741,976.8990169,2982.867796,0.055018807
1857.502882,980.7600809,2993.648255,0.05502149
1842.52019,971.5594168,2968.2178,0.054377874
1848.339783,975.0951731,2978.055432,0.054334977
1832.278485,965.2763552,2950.839845,0.053637273
1837.507418,968.4680889,2959.694865,0.053552869
1820.531724,958.1275962,2930.968045,0.052813867
1825.254438,961.0204619,2938.976722,0.052698922
1807.566778,950.2797525,2909.079062,0.051934016
1811.884898,952.9325545,2916.410091,0.051800058
1793.668336,941.9047149,2885.652866,0.051021545
1797.579934,944.3186915,2892.305485,0.050871813
1778.893403,933.046253,2860.795244,0.050081576
1782.302143,935.169165,2866.613138,0.049911881
1763.187745,923.6845068,2834.428052,0.049110526
1766.063835,925.5020421,2839.364762,0.048921565
1746.649686,913.8852896,2806.723717,0.048116213
1749.026579,915.4187588,2810.836775,0.047912774
1729.436649,903.7462769,2777.950386,0.047109527
1731.307377,904.99395,2781.230559,0.046892543
1711.614539,893.3126084,2748.2247,0.046093197
1712.936891,894.2540314,2750.605973,0.045860627
1693.106501,882.5493889,2717.428913,0.045060113
1693.6462,883.0536648,2718.526977,0.044796672
1673.451211,871.1991489,2684.806523,0.043977826
1673.04364,871.1751746,2684.352151,0.043670892
1652.354961,859.0949251,2649.872427,0.04282614
1651.132868,858.6123784,2648.078408,0.042478229
1629.850707,846.2241903,2612.64765,0.041609467
1629.957683,846.6572303,2613.215563,0.0412849
1607.138522,833.4934195,2575.348609,0.040377366
1604.862984,832.300128,2571.69769,0.039984492
1583.926002,820.0121964,2536.730429,0.039134983
1584.752936,820.5719122,2538.189503,0.038844938
1565.116149,809.0510571,2505.395865,0.038084934
1567.7226,810.551893,2509.71864,0.037904743
1550.550277,800.3840661,2480.941492,0.037291003
1555.628736,803.1986869,2489.249385,0.037263092
1541.386841,794.6352575,2465.244634,0.036827035
1549.218613,798.9308586,2478.009889,0.036974608
1537.987545,792.0315315,2458.925708,0.036721453
1548.384812,797.7342777,2475.872824,0.037035424
1539.655736,792.2393188,2460.900611,0.036938555
1551.914637,798.9859269,2480.906041,0.037389237
1546.063432,795.1511837,2470.710894,0.037445774
1558.618339,802.0636198,2491.202135,0.037988708
1557.784328,801.1656487,2489.379411,0.038244191
1569.846723,807.8156953,2509.075424,0.038851711
1572.418253,808.9393036,2512.964996,0.039255887
1583.825097,815.2571949,2531.620616,0.039906684
1590.677176,818.9454159,2542.714334,0.040463303
1598.922202,823.4865411,2556.171422,0.041067707
1607.939556,828.5282667,2570.967784,0.041696611
1616.471597,833.337799,2585.00863,0.042309446
1625.137673,838.2833726,2599.333288,0.042914646
1633.045393,842.844161,2612.454584,0.043481923
1640.848261,847.4080983,2625.468496,0.044022783
1647.587533,851.4108056,2636.772306,0.044506982
1653.020024,854.7057194,2645.956017,0.044924726
1658.829067,858.2863094,2655.836338,0.045320483
1663.111675,861.0225193,2663.221851,0.045642509
1667.369873,863.7987153,2670.623613,0.045932666
1670.320224,865.8473608,2675.883634,0.046157043
1672.976857,867.7606037,2680.692063,0.046345913
1674.827793,869.2246124,2684.180029,0.046488477
1676.381131,870.5308243,2687.188803,0.046602626
1677.518205,871.6000207,2689.510193,0.04668862
1678.510688,872.5868909,2691.592807,0.046756954
1679.357678,873.4855079,2693.429465,0.0468101
1680.028058,874.2710244,2694.961291,0.046849384
1681.099055,875.2829394,2697.152812,0.046892898
1681.818729,876.0668479,2698.734788,0.046921157
1682.844837,877.0100486,2700.806759,0.046953537
1683.901708,877.9447901,2702.902183,0.046983278
1684.909429,878.8207015,2704.88399,0.047009337
1685.949579,879.6853799,2706.888089,0.047035453
1687.392518,880.7608804,2709.53777,0.047073464
1689.715831,882.3353284,2713.638631,0.047138076
1690.57943,883.0080772,2715.255025,0.047165309
1692.63381,884.3667509,2718.845892,0.047230204
1694.165651,885.3882217,2721.532218,0.047285769
1696.366533,886.7875947,2725.320004,0.047365789
1698.055964,887.8599829,2728.225674,0.047437672
1700.439461,889.3300635,2732.279936,0.047535238
1702.572468,890.6336441,2735.895476,0.047631973
1705.065183,892.1386458,2740.101333,0.047744491
1707.493875,893.5931957,2744.186728,0.047860072
1710.105516,895.1479917,2748.570025,0.047984258
1712.675548,896.6707753,2752.875835,0.048109022
1715.286212,898.2133011,2757.245123,0.048234839
1717.803124,899.6970558,2761.453917,0.048356194
1720.24195,901.1336281,2765.530892,0.048471947
1722.513032,902.471267,2769.327286,0.048578145
1724.60293,903.704072,2772.822762,0.048673107
1726.448804,904.7965125,2775.913837,0.048753895
1728.031898,905.7397065,2778.571446,0.048818985
1729.310814,906.5112278,2780.728452,0.048866328
1730.26716,907.1020518,2782.356022,0.048894656
1730.888393,907.5061049,2783.434573,0.048903388
1731.174804,907.7242057,2783.965279,0.048892568
1731.125649,907.755978,2783.946961,0.048862102
1730.744451,907.6031711,2783.385166,0.048811972
1730.038809,907.2694349,2782.291727,0.048742532
1729.024182,906.7625416,2780.691078,0.048654699
1727.721156,906.0930232,2778.61595,0.048549781
1726.149482,905.2709668,2776.097726,0.048429038
1724.316232,904.2992084,2773.146827,0.048292876
1722.218862,903.1754232,2769.75812,0.048140932
1719.848221,901.8938341,2765.915892,0.04797247
1717.186614,900.4439799,2761.590511,0.04778624
1714.19776,898.8046526,2756.721486,0.047579809
1710.836087,896.9494621,2751.233092,0.047350049
1707.053995,894.8507825,2745.046166,0.047093857
1702.816598,892.4882168,2738.102524,0.046809082
1698.113854,889.8557357,2730.385223,0.046495401
1692.949435,886.9550151,2721.899858,0.046153624
1687.329745,883.7895183,2712.656771,0.045784716
1681.234986,880.3478395,2702.623093,0.045388025
1674.583093,876.5822117,2691.662171,0.044958953
1669.12686,873.5458196,2682.726306,0.044540825
1657.506808,866.8306709,2663.433948,0.043935154
1651.70762,863.6126143,2653.94552,0.043459233
1639.417135,856.5315841,2633.561547,0.042788129
1631.125235,851.846915,2619.90615,0.042199484
1617.726567,844.1242719,2597.679396,0.041461647
1609.174054,839.282939,2583.583877,0.040836867
1591.786044,829.1841342,2554.656319,0.039984531
1585.02916,825.376736,2543.537597,0.039403809
1566.729077,814.714415,2513.054702,0.038552223
1561.594162,811.8020995,2504.584401,0.038054113
1543.600689,801.2644373,2474.553194,0.037286642
1541.206174,799.8687193,2470.563304,0.036952457
1525.031568,790.3194127,2443.485268,0.036353993
1525.863885,790.7075034,2444.769796,0.036234341
1513.049005,783.0425415,2423.211013,0.035868522
1516.852362,785.0706889,2429.349838,0.035977354
1509.237627,780.376061,2416.39184,0.035895801
1504.921841,777.5756825,2408.900669,0.035969905
1519.637788,785.8961818,2433.151573,0.036574147
1515.464695,783.1564238,2425.874827,0.036793029
1526.325995,789.2065004,2443.67748,0.037438401
1531.334039,791.841277,2451.723173,0.03799602
1540.560512,796.9611154,2466.825012,0.038706163
1550.377794,802.4535525,2482.940507,0.039473329
1560.4976,808.1533521,2499.592204,0.040284089
1574.990738,816.4670114,2523.597422,0.041238949
1585.406891,822.4222036,2540.828521,0.042111554
1603.184114,832.7769936,2570.436107,0.043197771
1612.231696,838.0233092,2585.479408,0.044058091
1633.540486,850.6066794,2621.145808,0.045255459
1640.879165,854.9605597,2633.450298,0.046058887
1662.530835,867.9138719,2669.863349,0.04724921
1666.592444,870.4441797,2676.799854,0.047916666
1691.957031,885.805317,2719.649387,0.04916801
1692.295048,886.2443536,2720.467418,0.049657125
1716.078677,900.852191,2760.857572,0.050794018
1714.562571,900.3040069,2758.686322,0.051139016
1736.676273,914.0882803,2796.450397,0.052142705
1733.002574,912.3494241,2790.757007,0.052324278
1753.301817,925.1930434,2825.620599,0.05317928
1747.432976,922.2096909,2816.309294,0.053189173
1765.781565,933.988096,2847.998877,0.053883387
1758.038624,929.9135325,2835.568794,0.053729668
1774.002354,940.3064571,2863.291463,0.054249972
1765.782204,935.9430209,2850.055861,0.05398405
1777.602221,943.8122581,2870.765042,0.054288177
1769.002614,939.1707459,2856.837948,0.053931264
1779.665129,946.2892165,2875.539719,0.054128405
1771.467259,941.8168548,2862.213152,0.053723084
1776.950146,945.6813037,2872.044396,0.05370784
1770.987498,942.4807236,2862.406375,0.05332564
1773.035282,944.1392339,2866.304404,0.053167762
1769.124717,942.090917,2860.036607,0.052817917
1768.712115,942.1330092,2859.646642,0.05256331
1765.142521,940.1834588,2853.841276,0.05220971
1763.547895,939.3909615,2851.330187,0.051913496
1760.356329,937.5670396,2846.054493,0.051572897
1757.843501,936.1091605,2841.8777,0.051258206
1755.568157,934.752189,2838.056819,0.050959074
1752.132249,932.6431658,2832.22412,0.050637213
1749.614612,931.0612955,2827.91177,0.050354499
1746.255116,928.9356551,2822.141882,0.0500612
1743.635489,927.2399736,2817.602477,0.049803313
1740.565956,925.2520369,2812.282368,0.04954675
1737.893441,923.4943267,2807.622025,0.049315099
1735.01547,921.6033838,2802.605378,0.04909022
1732.356573,919.8426138,2797.956079,0.048882825
1729.585391,918.0138885,2793.117146,0.048681949
1726.906825,916.2458063,2788.439396,0.048491622
1724.133509,914.4271933,2783.608781,0.048305148
1721.388456,912.6350887,2778.835745,0.04812558
1718.598807,910.8262567,2773.998161,0.04795136
1715.849734,909.0530892,2769.240743,0.047785475
1713.115893,907.3006561,2764.521124,0.04762768
1710.453718,905.603694,2759.93522,0.047479984
1707.865554,903.9639472,2755.487337,0.047342928
1705.394131,902.4075296,2751.249903,0.047218152
1703.051598,900.9418382,2747.243487,0.04710626
1701.001715,899.6657305,2743.74438,0.047011616
1698.860131,898.345806,2740.102686,0.046922975
1696.911632,897.1545335,2736.79946,0.046847265
1695.104592,896.060261,2733.747092,0.04678202
1693.514399,895.1080485,2731.072308,0.046728504
1692.17729,894.3191233,2728.835566,0.046687162
1690.791425,893.5096523,2726.52591,0.046649195
1690.839596,893.5778656,2726.648359,0.046654885
1687.774384,891.7674018,2721.518756,0.046577636
1687.318213,891.54262,2720.802342,0.046573727
1686.19127,890.9204994,2718.962177,0.046550926
1685.557106,890.6046779,2717.962709,0.046539499
1684.486623,890.0327421,2716.234727,0.046511492
1683.781596,889.6909518,2715.133365,0.046486491
1682.393554,888.9448768,2712.888037,0.046433245
1681.334234,888.4080946,2711.208738,0.046377445
1679.39084,887.3472428,2708.047892,0.046282993
1677.618088,886.4018902,2705.188063,0.046176509
1674.935013,884.918714,2700.804564,0.046026726
1672.10351,883.3584862,2696.183771,0.045853532
1668.76745,881.5054371,2690.723953,0.045645858
1664.995701,879.3980238,2684.538007,0.045405398
1645.379855,867.7247773,2651.615562,0.044715038
1671.185807,883.476496,2695.34175,0.045239762
1638.909824,864.1627274,2641.059003,0.04417607
1658.903203,876.3456834,2674.915276,0.044505913
1631.48788,859.9258775,2628.790414,0.043550537
1647.263945,869.4782847,2655.442047,0.043739936
1624.51468,855.7944741,2617.104674,0.042905911
1636.393525,862.8811496,2637.061489,0.0429962
1619.591752,852.6714541,2608.637399,0.042352191
1626.335078,856.5403903,2619.804576,0.042353543
1619.569724,852.2468977,2608.167129,0.042039737
1622.431491,853.6748148,2612.681131,0.042018289
1618.862255,851.2017992,2606.32272,0.041874403
1621.604796,852.4778983,2610.551608,0.041936879
1621.682658,852.1367171,2610.274554,0.041970489
1623.142902,852.6116907,2612.311086,0.04207595
1625.524369,853.6390809,2615.898363,0.042236942
1628.079653,854.7797979,2619.787801,0.042429367
1631.257579,856.3097563,2624.742025,0.042660021
1634.568956,857.9416364,2629.943895,0.042911193
1638.238694,859.8142471,2635.776126,0.043183983
1641.960671,861.7471863,2641.726746,0.043465969
1645.822557,863.7949784,2647.945372,0.043755525
1649.633206,865.8446143,2654.111949,0.044044004
1653.570547,868.0036671,2660.526884,0.044332842
1657.031282,869.9114974,2666.175911,0.044602834
1660.336221,871.7614767,2671.600068,0.044860058
1663.396169,873.5004485,2676.649583,0.045100555
1666.412101,875.2489123,2681.66271,0.045329137
1668.673103,876.578551,2685.440799,0.045526596
1670.026888,877.3957449,2687.725146,0.045689542
1672.417369,878.8699847,2691.791543,0.045872717
1673.612112,879.6585181,2693.878355,0.046016802
1675.415788,880.8468396,2697.026467,0.046172737
1676.428956,881.5922894,2698.876877,0.046302919
1677.752352,882.5547782,2701.282028,0.046438443
1678.7114,883.3249157,2703.101448,0.046561418
1679.887415,884.2484886,2705.310567,0.046688462
1680.961366,885.1290925,2707.367083,0.04681075
1682.259041,886.1588022,2709.815847,0.046937026
1683.616142,887.2339552,2712.374929,0.047062473
1685.213877,888.458691,2715.344544,0.047191989
1686.941851,889.7614885,2718.533289,0.0473216
1688.843443,891.1649421,2722.010568,0.047450195
1690.774289,892.5796819,2725.530466,0.047570148
1692.685747,893.9748958,2729.009385,0.047676453
1694.473557,895.2856015,2732.269272,0.047764289
1696.143154,896.5118165,2735.315866,0.047834507
1697.700086,897.6529179,2738.154357,0.047889943
1699.200239,898.7391251,2740.875338,0.047935507
1700.661428,899.7790497,2743.506617,0.0479741
1702.081896,900.7716228,2746.045221,0.048006056
1703.405514,901.6847436,2748.398329,0.04802809
1704.561167,902.4783156,2750.448945,0.04803525
1705.343521,903.0301815,2751.852537,0.048018883
1706.065228,903.5329805,2753.14069,0.047985889
1706.378081,903.776922,2753.726376,0.047925779
1700.482951,900.2348625,2743.798067,0.047676524
1709.718912,905.8797726,2759.453019,0.047837518
1703.522636,902.1435502,2749.003715,0.047554465
1704.28111,902.6175252,2750.300161,0.047454712
1702.126761,901.3194006,2746.66791,0.0472628
1700.388452,900.2707894,2743.735811,0.047070546
1697.555854,898.5599544,2738.955743,0.046834161
1694.58241,896.7703819,2733.944598,0.046577552
1690.621807,894.3941083,2727.277566,0.046274692
1686.134968,891.715624,2719.738825,0.045935324
1680.589796,888.4178191,2710.434873,0.045541983
1674.213133,884.6433152,2699.754337,0.045098008
1666.656849,880.1868428,2687.114865,0.044591611
1658.070476,875.1443904,2672.774641,0.044025486
1648.242209,869.3937986,2656.38212,0.043393569
1639.146169,864.1297219,2641.271461,0.04274762
1623.245813,854.8197676,2614.742725,0.041892358
1612.951818,848.9292814,2597.710912,0.041150161
1595.317531,838.6919608,2568.379094,0.040189642
1581.667296,830.8928944,2545.80474,0.039299551
1561.63779,819.3419822,2512.56629,0.038222821
1546.629471,810.8400444,2487.820098,0.037243233
1520.082482,795.5447494,2443.775653,0.035966044
1504.878442,787.03644,2418.8133,0.034941784
1475.084811,769.9764125,2369.486781,0.033570169
1458.040503,760.4974349,2341.561168,0.032486537
1425.341544,741.9002496,2287.549205,0.031059538
1406.724623,731.6212649,2257.120547,0.029951455
1371.796597,711.9071874,2199.575628,0.02851503
1351.769452,700.9337919,2166.924947,0.027412934
1315.505941,680.6378739,2107.349996,0.026011078
1294.110049,669.0021083,2072.553633,0.024936618
1257.558247,648.733115,2012.692008,0.023605932
1234.6517,636.3590594,1975.519435,0.022569433
1198.935685,616.7498409,1917.222052,0.021338289
1174.092717,603.3936141,1876.966535,0.020343762
1141.43042,585.6683907,1823.86173,0.019258343
1113.516961,570.6784246,1778.640016,0.018302265
1083.788327,554.7097374,1730.468886,0.017367355
1056.403108,540.0850795,1686.180601,0.016523159
1029.548104,525.7747002,1642.778712,0.015740696
1003.303641,511.8120968,1600.383473,0.015021495
980.496953,499.7534235,1563.617626,0.014408109
958.7050694,488.2379821,1528.492151,0.013865347
939.4409026,478.0872682,1497.469482,0.013416501
924.1510057,470.0845168,1472.902271,0.013081734
910.0009127,462.6604016,1450.146452,0.012818871
900.5768897,457.7808489,1435.058907,0.012675236
891.7975207,453.2038126,1420.970064,0.012589238
887.9722095,451.2928796,1414.919196,0.012617385
884.3072557,449.4232034,1409.080973,0.012687262
885.3315558,450.0805178,1410.855041,0.012859077
886.2081853,450.6209094,1412.350021,0.013058742
891.1522708,453.3617088,1420.456777,0.013344179
895.8451917,455.9423727,1428.129561,0.013648262
903.8735508,460.3384691,1441.235474,0.014022655
911.6853007,464.6054596,1453.97639,0.014410673
922.1143175,470.3078776,1470.991564,0.01485467
932.3838271,475.9214283,1487.74418,0.015308492
944.6208282,482.6240214,1507.71985,0.01580468
956.7154112,489.2537635,1527.467665,0.016306469
970.2363926,496.6826015,1549.561624,0.016838758
983.6053591,504.0377143,1571.416518,0.017373098
997.9588432,511.9533203,1594.899595,0.017927847
1012.071504,519.749251,1618.001406,0.018479256
1026.726413,527.8652246,1642.011279,0.019038789
1040.917916,535.7412119,1665.278346,0.019584614
1055.185416,543.6822362,1688.69297,0.020123028
1068.689669,551.2188567,1710.875481,0.020634134
1081.823268,558.5741627,1732.475085,0.021121214
1093.878461,565.350394,1752.326504,0.021566362
1105.186246,571.7359693,1770.977461,0.021972224
1115.139195,577.3870612,1787.425418,0.02232325
1124.036532,582.4723996,1802.163831,0.022622268
1131.36219,586.6956862,1814.336624,0.02285677
1137.502722,590.2726924,1824.578823,0.023033826
1142.059275,592.9710865,1832.225313,0.023146055
1145.528107,595.0692978,1838.092694,0.023205279
1147.52482,596.3435987,1841.540108,0.023206178
1148.620422,597.116654,1843.509482,0.023163329
1148.378751,597.1358366,1843.2749,0.023071639
1147.534064,596.8184502,1842.050038,0.022950487
1145.555706,595.8577577,1838.95233,0.022794668
1143.432503,594.8161093,1835.616615,0.022629891
1140.420806,593.2644247,1830.806881,0.02244714
1137.796106,591.9288349,1826.632746,0.022276356
1134.398328,590.1429928,1821.169217,0.022098272
1131.904665,588.8638522,1817.192627,0.0219479
1128.537615,587.0739678,1811.757142,0.021792153
