t,X_T,S_1,S_2,X_1,X_2,C,Z,CO2,B,pH,p_C,q_C,q_CH4
107.4375,11.372723661202762,0.7914858163072861,7.492379760849674,0.7910540618891592,0.684571602055829,58.8562072436934,56.08108662465257,10.2675003798905,48.5887068638029,6.981601016965118,0.37795404267768407,16.693604776125518,30.773097014112242
107.4583333,11.37212928927012,0.7917002643811828,7.4938365709828325,0.7908315881317471,0.684366252497755,58.840225398065904,56.066349239704934,10.2677127293438,48.5725126687221,6.981447264445367,0.37796316513197026,16.69221722491149,30.768846630344044
107.4791667,11.371540731549095,0.791917602016697,7.495311757658972,0.7906098059871436,0.6841614978001019,58.8242765244487,56.05166441445437,10.267923867653199,48.5563526567954,6.981293820796785,0.3779721943574497,16.69083183916821,30.764614261908346
107.5,11.370957934368528,0.7921377975608622,7.496805056125334,0.7903887168949537,0.6839573398349553,58.808361310703894,56.037032194212436,10.268134172616701,48.540227138087104,6.981140673087462,0.37798100552787467,16.689423178485654,30.76036260120503
107.5208333,11.370380836183276,0.7923608226751788,7.498316222272598,0.7901683190814333,0.6837537775081062,58.7924786111008,56.0224523121544,10.2683425212189,48.5241360898818,6.980987868894791,0.37798997606194507,16.68806693779441,30.756201789280667
107.5416667,11.369809376166078,0.7925866492692298,7.499845026307468,0.7899486107682357,0.6835508096911712,58.7766292940447,56.007924628905364,10.268549691446799,48.508079602597896,6.980835376381566,0.3779988522379838,16.68671218905648,30.752057680344834
107.5625,11.369243502307114,0.792815246190784,7.5013912102742735,0.7897295933213835,0.6833484381736397,58.7608140279402,55.993449185966575,10.2687560522479,48.492057975692305,6.980683182901682,0.37800751214417155,16.6853340804649,30.747893829588364
107.5833333,11.368683154950169,0.7930465857231359,7.50295453765552,0.7895112649241939,0.6831466618051247,58.7450316578811,55.97902571571282,10.2689604798237,48.4760711780573,6.980531335989799,0.3780163333030319,16.684008326733128,30.7438203973942
107.6041667,11.368128275134772,0.7932806403945525,7.50453478610981,0.789293623756109,0.682945479402039,58.7292830536041,55.964654078452604,10.269163761261199,48.460119292342796,6.98037980335949,0.3780250589482095,16.682683396037216,30.739762370628284
107.625,11.367578812460927,0.7935173795517221,7.506131704267437,0.7890766711119411,0.6827448926739392,58.7135688642487,55.950334312003235,10.2693662565128,48.4442026077358,6.980228572659037,0.3780335701303589,16.681335034771696,30.735684181006828
107.6458333,11.367034709102949,0.793756776093985,7.507745062963824,0.7888604051343256,0.6825449004168751,58.6978879262655,55.93606614806433,10.2695668411649,48.4283210851005,6.980077691376129,0.378042244421819,16.680038966518865,30.731695992432016
107.6666667,11.366495907909451,0.7939988031624098,7.509374647072714,0.7886448239627265,0.6823455013946438,58.6822411110554,55.92184944673961,10.2697663113885,48.412474799666896,6.979927126778503,0.3780508220188231,16.67874305707386,30.727721926464994
107.6875,11.365962360040331,0.7942434306002382,7.511020211607603,0.7884299288230606,0.6821466972394585,58.6666290486748,55.9076842422836,10.2699650179987,48.396664030676,6.979776866817196,0.3780591869817142,16.677423660461123,30.723727304833492
107.7083333,11.36543400944386,0.7944906319166483,7.512681534527047,0.7882157178194736,0.6819484866963402,58.6510505674608,55.89357026584245,10.2701618361454,48.3808887313154,6.9796269589281605,0.3780677168752642,16.676156497548178,30.71982227817541
107.7291667,11.364910800721802,0.794740380859185,7.514358407692077,0.7880021890536203,0.6817508684789786,58.6355065407824,55.879507377421376,10.2703575710531,48.3651489697293,6.979477369937168,0.37807614887037577,16.674888834116263,30.715930106181244
107.75,11.364392686545584,0.7949926477647734,7.516050592304627,0.7877893436847795,0.6815538441447608,58.6199975797869,55.86549560782913,10.270552564262399,48.3494450155245,6.979328088106108,0.3780843700827664,16.673597640934464,30.71201701361623
107.7708333,11.363879612582584,0.7952474067458084,7.5177578732253245,0.7875771797807372,0.6813574123901348,58.6045225052211,55.85153468777523,10.2707456906712,48.3337768145499,6.979179160814055,0.3780927580102158,16.672358624169146,30.708193120492478
107.7916667,11.363371525133548,0.7955046321495861,7.519480049083164,0.7873656954074435,0.6811615718811111,58.5890821926986,55.83762447726717,10.2709377645145,48.318144428184006,6.979030554449151,0.37810104681478407,16.6711184528329,30.704380829335484
107.8125,11.362868378334536,0.7957642948033868,7.5212168870814144,0.7871548916597435,0.6809663241026997,58.5736772346347,55.823765003781716,10.2711291179344,48.3025481167003,6.978882257591552,0.3781091267086006,16.669854722622333,30.70054727962009
107.8333333,11.36237011951892,0.7960263694158287,7.522968178769983,0.786944766571128,0.6807716677051528,58.5583064446947,55.809955997704186,10.2713186257605,48.2869878189342,6.978734317558301,0.378117375063654,16.66864311314571,30.696802543565127
107.8541667,11.36187669663389,0.796290830926876,7.524733729334668,0.7867353181738883,0.6805776013091562,58.542970700984704,55.79619731913957,10.2715071111797,48.2714635898049,6.978586700304751,0.37812552305443314,16.667429700845588,30.693068172616883
107.875,11.36138806523474,0.7965576506504185,7.526513311800315,0.7865265475005802,0.6803841263297206,58.527670577371005,55.78248899234301,10.2716948968283,48.2559756805427,6.978439394736005,0.3781334640253042,16.666192713483504,30.68931223111297
107.8958333,11.360904174269322,0.7968268038839742,7.5283067242012045,0.7863184525524064,0.6801912413732062,58.512404880928,55.768830747483506,10.271880857645598,48.2405240232823,6.978292448102021,0.37814157516532665,16.665007792589464,30.685644726806657
107.9166667,11.360424973280406,0.7970982661527736,7.530113778076613,0.7861110313299828,0.6799989450172526,58.4971744924917,55.75522244485461,10.2720658257137,48.225108666778,6.978145825930089,0.3781495846823895,16.663820426173945,30.68198636605956
107.9375,11.359950419198494,0.7973720092531916,7.531934252100097,0.7859042848056673,0.6798072386091831,58.4819799675431,55.74166410559549,10.2722501140476,48.209729853495396,6.977999517457163,0.37815738909129754,16.662609481671087,30.678306148906763
107.9583333,11.35948046253603,0.7976480090640284,7.533767950593047,0.78569821095032,0.6796161207136964,58.466820107065,55.72815545976394,10.2724325978941,48.194387509170895,6.977853569860188,0.37816536533485345,16.6614505497812,30.674714000182657
107.9791667,11.359015054382045,0.7979262416880966,7.535614691252283,0.7854928077348049,0.6794255898675925,58.451695794814306,55.71469636792638,10.2726141181401,48.179081676674095,6.977707948244386,0.378173238686051,16.660288536362536,30.671129790263674
108.0,11.358554152999599,0.7982066793997915,7.537474258233945,0.78528807607332,0.6792356473527531,58.4366075680797,55.70128684821114,10.2727949781025,48.1638125899772,6.9775626421838135,0.37818090885586,16.65910295363511,30.66752346209662
108.0208333,11.358097710417384,0.7984892986513189,7.539346461956369,0.7850840139082692,0.6790462916943736,58.4215542222093,55.68792663066257,10.272974053502999,48.1485801687062,6.977417698777635,0.3781887524873023,16.65796933068059,30.664004841997862
108.0416667,11.357645679222905,0.7987740761151414,7.5412311260852345,0.7848806191826304,0.6788575213905501,58.406536644085,55.67461557620333,10.2731521939669,48.13338445011809,6.977273082713947,0.37819649194249616,16.65683199595053,30.66049297122866
108.0625,11.357198018970458,0.7990609845389027,7.543128040099305,0.784677892754425,0.6786693376599066,58.3915553529555,55.66135370004871,10.273329693006099,48.1182256599494,6.977128783910317,0.3782040301639481,16.655671113485216,30.65695874564886
