t,X_T,S_1,S_2,X_1,X_2,C,Z,CO2,B,pH,p_C,q_C,q_CH4
71.52196667,0.561146845874794,0.1173192013070984,5.521386469179704,1.4177392883796895,1.263263202796677,171.50923765042788,166.9924700274534,10.038154092154102,161.4710835582737,7.512971317542337,0.37198118372625,13.124446891315943,23.471597562917676
71.54196667,0.5611480689494751,0.11731813075232711,5.521548923850983,1.417749132328328,1.2632717295607518,171.5103811987504,166.9941226527634,10.037807469837901,161.4725737289124,7.512990322089938,0.37214972773125,13.164420431008944,23.533028658063966
71.56196667,0.5611492903543988,0.11731706162552141,5.521720846055073,1.4177589629067704,1.2632802248334198,171.5121992122966,166.99600618072077,10.0379138776308,161.4742853346657,7.512990097674772,0.3720969505785,13.151473069731239,23.512946171476393
71.58196667,0.5611505100875744,0.1173159939315407,5.5218897783184175,1.4177687801328107,1.2632887143509766,171.51413551755178,166.99791691846153,10.0381083774086,161.47602714014312,7.512986591709592,0.37201546197375,13.132797348220269,23.484533013399073
71.60196667,0.5611517281564521,0.1173149276676407,5.522053384004315,1.4177785840246295,1.2632972029503673,171.5154417392298,166.99962037331915,10.0378747499149,161.47756698931482,7.513000840904935,0.37213022874825,13.159703174087278,23.52574091404471
71.62196667,0.5611529445624338,0.1173138628276067,5.522223368596527,1.4177883746005626,1.2633056664829234,171.5172762253796,167.00150022937302,10.0379993646031,161.4792768607765,7.5130000482683394,0.37207592868075,13.146561901788743,23.505432727172323
71.64196667,0.5611541593057919,0.11731279941422601,5.52238989676144,1.4177981518784413,1.2633141252703965,171.518951807356,167.00332492601413,10.0380167781032,161.4809350292527,7.513003754441565,0.372074219328,13.146313194125893,23.505120103664026
71.66196667,0.5611553723911497,0.11731173742343401,5.522555945537423,1.4178079158764416,1.263322573181609,171.52058459710838,167.00513406943392,10.0380064732118,161.4825781238965,7.513008619268115,0.37208414613824997,13.148598578168388,23.50860142936206
71.68196667,0.5611565838207389,0.1173106768533193,5.522722272605807,1.4178176666125972,1.263331008668404,171.5227966785375,167.00713433636062,10.0383846147826,161.4844120637548,7.512997191389927,0.37190294258775003,13.106781749692901,23.444826989725986
71.70196667,0.5611577936030442,0.1173096177054624,5.522878374212256,1.4178274041047338,1.2633394534272449,171.5233637976579,167.00858392941745,10.037658242452599,161.4857055552052,7.513032095594746,0.37223452865025003,13.184361593206676,23.56357711717126
71.72196667,0.5611590017338921,0.1173085599666526,5.5230543348687435,1.4178371283714362,1.2633478453705451,171.5257337325269,167.01063772358123,10.038150343814301,161.4875833887125,7.513015855591505,0.37199524257,13.127534474469078,23.47623515475737
71.74196667,0.561160208211438,0.1173075036499347,5.523216752348772,1.417846839429866,1.2633562534736409,171.526674204684,167.01221111962076,10.037679837411899,161.488994367272,7.513040006544659,0.37222021750725,13.180502274200267,23.55744425512885
71.76196667,0.5611614130382004,0.1173064487407385,5.523391958167072,1.4178565372986394,1.2633646233929037,171.5291050713397,167.0142825245867,10.0382145049201,161.4908905664196,7.513021973678936,0.37196202316875,13.119875471859283,23.464556700394258
71.78196667,0.5611626162175817,0.11730539524925421,5.52355248350984,1.4178662219950224,1.2633730118510262,171.5302340617903,167.01591542643754,10.0378711188626,161.4923629429277,7.513040789819365,0.37212915369,13.159735812460767,23.525918912986086
71.80196667,0.5611638177549949,0.1173043431622326,5.523722403101587,1.4178758935375109,1.2633813691613842,171.5320591683577,167.01778155799138,10.0380000134679,161.49405915488978,7.513039774986026,0.3720727784865,13.14596354711695,23.504579337227135
71.82196667,0.5611650176488648,0.1173032924848676,5.523888727303229,1.4178855519435865,1.263389722158355,171.533672720353,167.0195750150323,10.0379864326238,161.4956862877291,7.513044738252206,0.3720850550235,13.148934302107813,23.509170693309656
71.84196667,0.5611662159033667,0.1173022432125143,5.52405538965877,1.4178951972312368,1.2633980627362476,171.53597966810898,167.02159751196467,10.038437545803099,161.4975421223059,7.513030211757119,0.37187160681825004,13.099673400411467,23.434035854793258
71.86196667,0.5611674125282232,0.1173011953477301,5.524209824529046,1.4179048294180427,1.263406416847149,171.536480031009,167.02301492077694,10.037674934761,161.4988050962479,7.513066601342349,0.37221103239599995,13.179374470674412,23.55618007065889
71.88196667,0.5611686075198791,0.11730014887605081,5.524385116603095,1.4179144485224608,1.26341471620921,171.5389538714622,167.0250936027093,10.0382453853559,161.5007084861062,7.513047039964547,0.3719332823325,13.11365530274937,23.45525590385015
71.90196667,0.561169800877198,0.117299103811914,5.5245447424212175,1.4179240545613863,1.2634230362406824,171.539945306705,167.02667349844072,10.0378165506855,161.5021287560195,7.513069412611229,0.37214157816149995,13.16298634321697,23.531047487856203
71.92196667,0.5611709926047168,0.1172980601400482,5.524716076689621,1.4179336475532798,1.2634313204428949,171.5422002215034,167.02867577154865,10.038240526644401,161.50395969485902,7.513055993144209,0.37194563486325,13.116803556521223,23.460194266560006
71.94196667,0.5611721827045207,0.1172970178694111,5.524875792322083,1.4179432275152783,1.263439616988794,171.5432819262623,167.0302833222388,10.0378743963455,161.5054075299167,7.513075726817672,0.37212117535949996,13.158240635311143,23.523798372503503
71.96196667,0.5611733711796505,0.11729597698816631,5.525045514701335,1.4179527944656105,1.2634478812495493,171.5451590170708,167.03215730122943,10.0380472305427,161.5071117865281,7.513072832230799,0.372044348718,13.139619722073832,23.49500689543197
71.98196667,0.5611745580288909,0.1172949375019219,5.525210437238546,1.4179623484215442,1.263456143810193,171.54472871039488,167.03326265162846,10.0366764960049,161.50805221438992,7.513134666385422,0.37267953893100003,13.28651232777124,23.71871814705302
72.00196667,0.5611757432336313,0.11729389939348839,5.525412379560257,1.417971889401534,1.2634643183657188,171.54819775974968,167.03567441727566,10.037935722034199,161.5102620377154,7.513086125593778,0.37208419173449997,13.14547192434649,23.502403662785056
